Resource,Zone,region,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,cluster
Northern_California_Li_Battery_8hr_80,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Li_Battery_8hr_82,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Li_Battery_8hr_83,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Li_Battery_8hr_84,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Li_Battery_8hr_85,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Li_Battery_8hr_92,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Li_Battery_8hr_94,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Li_Battery_8hr_96,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Northern_California_Pumped_Storage_5,0,None,1,0,0.0,393.0,0.0,226259.6425735,0,0
Northern_California_Solar_100,0,None,1,0,0.0,5980.1305787458,0.0,80481.94682160001,0,0
Northern_California_Solar_112,0,None,1,0,0.0,263.0597008205,0.0,72425.1564887,0,0
Northern_California_Solar_113,0,None,1,0,0.0,289.3656748205,0.0,74762.67587600001,0,0
Northern_California_Solar_114,0,None,1,0,0.0,1417.4440174202,0.0,75834.3547537,0,0
Northern_California_Solar_116,0,None,1,0,0.0,629.664172131,0.0,74835.0549326,0,0
Northern_California_Solar_121,0,None,1,0,0.0,19.5895539572,0.0,71673.5468115,0,0
Northern_California_Solar_122,0,None,1,0,0.0,1022.854477663,0.0,75002.0811421,0,0
Northern_California_Solar_126,0,None,1,0,0.0,1670.4291049395,0.0,74570.0114912,0,0
Northern_California_Solar_127,0,None,1,0,0.0,4045.2425409444,0.0,80678.3703199,0,0
Northern_California_Solar_130,0,None,1,0,0.0,2650.1865767139,0.0,81407.86599790001,0,0
Northern_California_Solar_132,0,None,1,0,0.0,1007.4626812305,0.0,75805.5383539,0,0
Northern_California_Solar_135,0,None,1,0,0.0,58.7686545955,0.0,73129.9403924,0,0
Northern_California_Solar_138,0,None,1,0,0.0,537.3134371911,0.0,74062.9130305,0,0
Northern_California_Solar_141,0,None,1,0,0.0,4479.0111958913,0.0,79629.5361065,0,0
Northern_California_Solar_144,0,None,1,0,0.0,656.2500029947,0.0,75170.9070974,0,0
Northern_California_Solar_149,0,None,1,0,0.0,2573.2276174984,0.0,77056.9341653,0,0
Northern_California_Solar_150,0,None,1,0,0.0,263.0597024995,0.0,73994.1432512,0,0
Northern_California_Solar_155,0,None,1,0,0.0,145.5223882716,0.0,74535.0507412,0,0
Northern_California_Solar_157,0,None,1,0,0.0,1489.0858317322,0.0,74543.3536896,0,0
Northern_California_Solar_158,0,None,1,0,0.0,340.0186527605,0.0,75942.67849230001,0,0
Northern_California_Solar_159,0,None,1,0,0.0,1031.2499988688,0.0,74939.1840742,0,0
Northern_California_Solar_166,0,None,1,0,0.0,2247.2014975616,0.0,78569.8359507,0,0
Northern_California_Solar_172,0,None,1,0,0.0,20.9888060922,0.0,73439.7788964,0,0
Northern_California_Solar_178,0,None,1,0,0.0,877.33209275,0.0,73942.333441,0,0
Northern_California_Solar_179,0,None,1,0,0.0,2665.018662442,0.0,73734.3261455,0,0
Northern_California_Solar_180,0,None,1,0,0.0,32.1828360453,0.0,75317.3925307,0,0
Northern_California_Solar_25,0,None,1,0,0.0,366.6044836239,0.0,74731.95570810001,0,0
Northern_California_Solar_26,0,None,1,0,0.0,9299.4402835259,0.0,79471.4705708,0,0
Northern_California_Solar_29,0,None,1,0,0.0,160.9141796668,0.0,74012.22327959999,0,0
Northern_California_Solar_31,0,None,1,0,0.0,428.1716292804,0.0,73375.9392112,0,0
Northern_California_Solar_35,0,None,1,0,0.0,13050.8395433782,0.0,81198.06396110001,0,0
Northern_California_Solar_38,0,None,1,0,0.0,17059.7015324504,0.0,80923.5271396,0,0
Northern_California_Solar_41,0,None,1,0,0.0,92.3507450146,0.0,75601.1005554,0,0
Northern_California_Solar_44,0,None,1,0,0.0,124.533582739,0.0,72721.83000530001,0,0
Northern_California_Solar_5,0,None,1,0,0.0,14223.9738868329,0.0,79735.9332252,0,0
Northern_California_Solar_51,0,None,1,0,0.0,475.7462710496,0.0,76836.8084832,0,0
Northern_California_Solar_57,0,None,1,0,0.0,65.7649242257,0.0,75185.4077885,0,0
Northern_California_Solar_5_EO,0,None,1,0,0.0,100.0,0.0,79735.9332252,0,0
Northern_California_Solar_68,0,None,1,0,0.0,53.1716410181,0.0,73930.9248612,0,0
Northern_California_Solar_70,0,None,1,0,0.0,6250.4664176462,0.0,78253.8907437,0,0
Northern_California_Solar_73,0,None,1,0,0.0,111.9403006508,0.0,77887.3061545,0,0
Northern_California_Solar_76,0,None,1,0,0.0,1501.3992608186,0.0,75424.8612115,0,0
Northern_California_Solar_80,0,None,1,0,0.0,3885.7276268455,0.0,77677.2304576,0,0
Northern_California_Solar_82,0,None,1,0,0.0,395.9888064438,0.0,74717.7385189,0,0
Northern_California_Solar_83,0,None,1,0,0.0,804.5708888195,0.0,74311.3355587,0,0
Northern_California_Solar_84,0,None,1,0,0.0,8445.0559607713,0.0,78429.1596371,0,0
Northern_California_Solar_85,0,None,1,0,0.0,807.3693992465,0.0,73460.96031519999,0,0
Northern_California_Solar_92,0,None,1,0,0.0,922.9477670899,0.0,72722.02176640001,0,0
Northern_California_Solar_94,0,None,1,0,0.0,125.9328326352,0.0,74067.8809813,0,0
Northern_California_Solar_96,0,None,1,0,0.0,130.1305963163,0.0,76092.42526680001,0,0
Northern_California_Wind_159,0,None,1,0,0.0,5.7915231623,0.0,110266.0388009,0,0
Northern_California_Wind_26,0,None,1,0,0.0,1456.7611979236,0.0,112138.7317968,0,0
Northern_California_Wind_35,0,None,1,0,0.0,289.1900742899,0.0,118762.1500402,0,0
Northern_California_Wind_5,0,None,1,0,0.0,1172.2043401096,0.0,113700.7707845,0,0
Northern_California_Wind_5_EO,0,None,1,0,0.0,300.0,0.0,113700.7707845,0,0
Northern_California_Wind_76,0,None,1,0,0.0,138.224357512,0.0,111560.8504742,0,0
Northern_California_Wind_83,0,None,1,0,0.0,7.3359276503,0.0,112333.1016706,0,0
Northern_Nevada_Geothermal_19,0,None,1,0,0.0,855.0,0.0,519649.9667716,0,0
Oceano_Calendar_group,0,None,1,0,0.0,1418.0,0.0,65898.8479549,0,0
Oro Loma_El_Nido_group,0,None,1,0,0.0,3192.0,0.0,9583.6466165,0,0
Pacific_Northwest_Geothermal_5,0,None,1,0,0.0,520.0,0.0,511390.855838,0,0
Panoche_Oro_Loma_group,0,None,1,0,0.0,588.0,0.0,0.0,0,0
Pardee_Sylmar_group,0,None,1,0,0.0,1800.0,0.0,33990.0,0,0
Red_Bluff_230_group,0,None,1,0,0.0,1200.0,0.0,5330.25,0,0
Riverside_East_Pumped_Storage_59,0,None,1,0,0.0,1300.0,0.0,226259.6425735,0,0
Riverside_Flow_Battery_129,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Riverside_Flow_Battery_59,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Riverside_Flow_Battery_60,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Riverside_Flow_Battery_9,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Riverside_Li_Battery_4hr_129,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Riverside_Li_Battery_4hr_59,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Riverside_Li_Battery_4hr_60,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Riverside_Li_Battery_4hr_9,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Riverside_Li_Battery_8hr_129,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Riverside_Li_Battery_8hr_59,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Riverside_Li_Battery_8hr_60,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Riverside_Li_Battery_8hr_9,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Riverside_Solar_129,0,None,1,0,0.0,214.0858173268,0.0,66318.6048327,0,0
Riverside_Solar_59,0,None,1,0,0.0,1234.1417896006,0.0,68469.6046503,0,0
Riverside_Solar_60,0,None,1,0,0.0,884.3283567833,0.0,69099.4147355,0,0
Riverside_Solar_9,0,None,1,0,0.0,6355.4104458685,0.0,67421.1992433,0,0
Riverside_West_Pumped_Storage_9,0,None,1,0,0.0,500.0,0.0,226259.6425735,0,0
Rocklin_Pleasant_Grove_group,0,None,1,0,0.0,707.0,0.0,16389.6746818,0,0
San_Diego_Pumped_Storage_119,0,None,1,0,0.0,500.0,0.0,226259.6425735,0,0
San_Luis_Rey_San_Onofre_group,0,None,1,0,0.0,3435.0,0.0,2877.7480349,0,0
Semitropic_Midway_group,0,None,1,0,0.0,637.0,0.0,110599.6860283,0,0
Serrano_Alberhill_Valley_group,0,None,1,0,0.0,4327.0,0.0,0.0,0,0
Silvergate_Bay_Blvd_group,0,None,1,0,0.0,4754.0,0.0,584.4155869,0,0
Silvergate_Old_Town_group,0,None,1,0,0.0,2522.0,0.0,10416.8041237,0,0
Smyrna _Q1984_group,0,None,1,0,0.0,687.0,0.0,29685.5895197,0,0
Solano_Wind_122,0,None,1,0,0.0,90.7338666854,0.0,105360.8133527,0,0
Solano_Wind_126,0,None,1,0,0.0,103.0891186517,0.0,103988.4792651,0,0
Solano_Wind_85,0,None,1,0,0.0,276.0626186895,0.0,104958.2236625,0,0
Solano_Wind_94,0,None,1,0,0.0,28.1854149574,0.0,103178.3399876,0,0
South_Magunden_Off_Peak_group,0,None,1,0,0.0,2000.0,0.0,3059.1,0,0
South_Magunden_On_Peak_group,0,None,1,0,0.0,2000.0,0.0,201993.3,0,0
Southern_NV_Eldorado_Flow_Battery_15,0,None,1,0,0.0,99999.0,0.0,309155.454064125,0,0
Southern_NV_Eldorado_Flow_Battery_16,0,None,1,0,0.0,99999.0,0.0,309155.454064125,0,0
Southern_NV_Eldorado_Flow_Battery_19,0,None,1,0,0.0,99999.0,0.0,309155.454064125,0,0
Southern_NV_Eldorado_Flow_Battery_2,0,None,1,0,0.0,99999.0,0.0,309155.454064125,0,0
Southern_NV_Eldorado_Flow_Battery_40,0,None,1,0,0.0,99999.0,0.0,309155.454064125,0,0
Southern_NV_Eldorado_Flow_Battery_42,0,None,1,0,0.0,99999.0,0.0,309155.454064125,0,0
Southern_NV_Eldorado_Li_Battery_4hr_15,0,None,1,0,0.0,99999.0,0.0,152138.638469625,0,0
Southern_NV_Eldorado_Li_Battery_4hr_16,0,None,1,0,0.0,99999.0,0.0,152138.638469625,0,0
Southern_NV_Eldorado_Li_Battery_4hr_19,0,None,1,0,0.0,99999.0,0.0,152138.638469625,0,0
Southern_NV_Eldorado_Li_Battery_4hr_2,0,None,1,0,0.0,99999.0,0.0,152138.638469625,0,0
Southern_NV_Eldorado_Li_Battery_4hr_40,0,None,1,0,0.0,99999.0,0.0,152138.638469625,0,0
Southern_NV_Eldorado_Li_Battery_4hr_42,0,None,1,0,0.0,99999.0,0.0,152138.638469625,0,0
Southern_NV_Eldorado_Li_Battery_8hr_15,0,None,1,0,0.0,99999.0,0.0,251438.638469625,0,0
Southern_NV_Eldorado_Li_Battery_8hr_16,0,None,1,0,0.0,99999.0,0.0,251438.638469625,0,0
Southern_NV_Eldorado_Li_Battery_8hr_19,0,None,1,0,0.0,99999.0,0.0,251438.638469625,0,0
Southern_NV_Eldorado_Li_Battery_8hr_2,0,None,1,0,0.0,99999.0,0.0,251438.638469625,0,0
Southern_NV_Eldorado_Li_Battery_8hr_40,0,None,1,0,0.0,99999.0,0.0,251438.638469625,0,0
Southern_NV_Eldorado_Li_Battery_8hr_42,0,None,1,0,0.0,99999.0,0.0,251438.638469625,0,0
Southern_NV_Eldorado_Solar_15,0,None,1,0,0.0,6553.8246078279,0.0,58373.2232593,0,0
Southern_NV_Eldorado_Solar_16,0,None,1,0,0.0,4431.436583731,0.0,55926.8937412,0,0
Southern_NV_Eldorado_Solar_19,0,None,1,0,0.0,2486.4738631131,0.0,58849.4164993,0,0
Southern_NV_Eldorado_Solar_2,0,None,1,0,0.0,16695.0559725421,0.0,60091.3897504,0,0
Southern_NV_Eldorado_Solar_2_EO,0,None,1,0,0.0,330.0,0.0,60091.3897504,0,0
Southern_NV_Eldorado_Solar_40,0,None,1,0,0.0,4251.4925404939,0.0,56802.5516369,0,0
Southern_NV_Eldorado_Solar_42,0,None,1,0,0.0,26186.1940433216,0.0,59605.8246685,0,0
Southern_NV_Eldorado_Wind_15,0,None,1,0,0.0,62.7028928255,0.0,92204.8164993,0,0
Southern_NV_Eldorado_Wind_16,0,None,1,0,0.0,328.9585326992,0.0,88383.6085169,0,0
Southern_NV_Eldorado_Wind_2,0,None,1,0,0.0,319.5376514224,0.0,91889.8102607,0,0
Southern_PGAE_Adiabatic_CAES_12,0,None,1,0,0.0,400.0,0.0,183811.7633042,0,0
Southern_PGAE_Flow_Battery_102,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_109,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_111,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_117,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_118,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_12,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_124,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_136,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_139,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_140,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_145,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_147,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_148,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_151,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_152,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_154,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_160,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_161,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_162,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_163,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_164,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_165,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_168,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_169,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_17,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_170,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_173,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_174,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_175,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_176,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_177,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_181,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_22,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_23,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_24,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_27,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_3,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_33,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_34,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_37,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_39,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_43,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_45,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_46,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_47,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_49,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_52,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_54,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_61,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_69,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_72,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_74,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_75,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_79,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_8,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_93,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_95,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_98,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Flow_Battery_99,0,None,1,0,0.0,99999.0,0.0,309847.36497225,0,0
Southern_PGAE_Li_Battery_4hr_102,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_109,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_111,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_117,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_118,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_12,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_124,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_136,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_139,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_140,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_145,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_147,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_148,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_151,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_152,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_154,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_160,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_161,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_162,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_163,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_164,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_165,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_168,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_169,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_17,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_170,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_173,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_174,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_175,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_176,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_177,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_181,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_22,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_23,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_24,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_27,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_3,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_33,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_34,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_37,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_39,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_43,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_45,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_46,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_47,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_49,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_52,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_54,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_61,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_69,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_72,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_74,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_75,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_79,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_8,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_93,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_95,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_98,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_4hr_99,0,None,1,0,0.0,99999.0,0.0,153254.340746625,0,0
Southern_PGAE_Li_Battery_8hr_102,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_109,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_111,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_117,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_118,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_12,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_124,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_136,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_139,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_140,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_145,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_147,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_148,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_151,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_152,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_154,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_160,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_161,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_162,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_163,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
Southern_PGAE_Li_Battery_8hr_164,0,None,1,0,0.0,99999.0,0.0,252554.34074662498,0,0
