Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
102,0,0,0,0.72,0.023,0,0.601,0.885,0,0.755,0,0,0.581,0,0,0.286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,0,0.012,0,0.65,0.023,0,0.55,0.864,0,0.752,0,0,0.643,0.003,0,0.301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,0,0.16,0,0.66,0.023,0,0.55,0.804,0.082,0.7,0,0.15,0.682,0.347,0.123,0.343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.013,0.348,0.324,0.55,0.023,0,0.557,0.703,0.483,0.689,0.175,0.557,0.657,0.671,0.476,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.174,0.504,0.656,0.4,0.023,0.02,0.576,0.586,0.66,0.643,0.524,0.6,0.651,0.842,0.161,0.283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.259,0.573,0.514,0.28,0.023,0.04,0.562,0.502,0.718,0.584,0.629,0.598,0.634,0.925,0.286,0.271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.301,0.656,0.604,0.13,0.023,0.08,0.554,0.442,0.779,0.554,0.507,0.559,0.664,0.985,0.628,0.217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,0.327,0.668,0.587,0.07,0.023,0.14,0.563,0.421,0.814,0.52,0.561,0.577,0.806,0.971,0.253,0.172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.37,0.654,0.52,0.08,0.023,0.26,0.58,0.393,0.839,0.493,0.482,0.639,0.818,0.956,0.182,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,0.399,0.697,0.547,0.1,0.023,0.49,0.612,0.389,0.782,0.442,0.413,0.652,0.827,0.862,0.239,0.089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,0.396,0.381,0.426,0.08,0.023,0.82,0.587,0.319,0.641,0.367,0.35,0.583,0.805,0.621,0.098,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.336,0.073,0.077,0.05,0.023,0.98,0.619,0.335,0.225,0.418,0.075,0.099,0.734,0.193,0.016,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,0.05,0,0,0.02,0.023,0.85,0.664,0.264,0,0.441,0,0,0.746,0,0,0.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,0,0,0,0,0.023,0.81,0.644,0.289,0,0.419,0,0,0.753,0,0,0.239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0,0,0,0,0.023,0.79,0.644,0.232,0,0.407,0,0,0.743,0,0,0.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0,0,0,0.02,0.023,0.9,0.654,0.207,0,0.398,0,0,0.717,0,0,0.367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0,0,0,0.09,0.023,0.91,0.61,0.334,0,0.389,0,0,0.676,0,0,0.545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,0,0,0,0.2,0.023,0.84,0.568,0.776,0,0.374,0,0,0.615,0,0,0.748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0,0,0,0.35,0.023,0.9,0.566,0.719,0,0.358,0,0,0.631,0,0,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,0,0,0,0.43,0.023,1,0.576,0.551,0,0.347,0,0,0.638,0,0,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,0,0,0,0.48,0.023,1,0.569,0.492,0,0.355,0,0,0.66,0,0,0.975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,0,0,0,0.49,0.023,1,0.576,0.459,0,0.333,0,0,0.678,0,0,0.973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,0,0,0,0.41,0.023,1,0.651,0.399,0,0.321,0,0,0.691,0,0,0.932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,0,0,0,0.32,0.023,1,0.721,0.304,0,0.307,0,0,0.676,0,0,0.857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0,0,0,0.26,0.023,1,0.758,0.274,0,0.286,0,0,0.678,0,0,0.826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,0,0.037,0,0.22,0.023,1,0.855,0.26,0,0.281,0,0,0.706,0.004,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,0,0.561,0,0.25,0.023,1,0.844,0.21,0.081,0.265,0,0.14,0.688,0.413,0.13,0.679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,0.013,0.818,0.383,0.23,0.023,1,0.83,0.167,0.423,0.239,0.32,0.554,0.686,0.752,0.586,0.655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,0.174,0.955,0.325,0.23,0.023,0.93,0.8,0.205,0.519,0.182,0.464,0.615,0.634,0.903,0.787,0.639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,0.259,1,0.658,0.25,0.023,0.82,0.773,0.256,0.547,0.158,0.466,0.616,0.613,1,0.749,0.633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.301,1,0.616,0.26,0.023,0.77,0.728,0.364,0.508,0.155,0.588,0.58,0.65,1,0.697,0.649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.327,1,0.599,0.22,0.023,0.78,0.701,0.435,0.473,0.148,0.571,0.559,0.657,1,0.679,0.683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,0.37,0.973,0.635,0.16,0.023,0.79,0.701,0.501,0.479,0.132,0.615,0.558,0.593,0.95,0.691,0.728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,0.399,0.857,0.676,0.11,0.023,0.83,0.616,0.528,0.426,0.12,0.665,0.569,0.491,0.856,0.771,0.776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136,0.396,0.564,0.447,0.09,0.023,0.91,0.516,0.595,0.408,0.127,0.551,0.43,0.335,0.6,0.551,0.812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137,0.336,0.107,0.017,0.08,0.023,0.98,0.462,0.758,0.138,0.119,0.043,0.087,0.204,0.189,0.118,0.829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,0.05,0,0,0.08,0.023,0.99,0.485,0.881,0,0.145,0,0,0.207,0,0,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,0,0,0,0.08,0.023,0.92,0.504,0.965,0,0.236,0,0,0.251,0,0,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0,0,0,0.09,0.023,0.87,0.516,0.937,0,0.356,0,0,0.318,0,0,0.986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0,0,0,0.11,0.023,0.85,0.576,0.926,0,0.417,0,0,0.413,0,0,0.988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,0,0,0,0.12,0.023,0.81,0.603,0.899,0,0.465,0,0,0.549,0,0,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143,0,0,0,0.12,0.023,0.71,0.621,0.896,0,0.46,0,0,0.59,0,0,0.953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144,0,0,0,0.12,0.023,0.66,0.647,0.875,0,0.454,0,0,0.601,0,0,0.937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,0,0,0,0.15,0.023,0.65,0.677,0.828,0,0.49,0,0,0.607,0,0,0.878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0,0,0,0.2,0.023,0.64,0.739,0.703,0,0.508,0,0,0.608,0,0,0.853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,0,0,0,0.26,0.023,0.63,0.801,0.714,0,0.482,0,0,0.58,0,0,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,0,0,0,0.31,0.023,0.63,0.811,0.848,0,0.477,0,0,0.595,0,0,0.867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,0,0,0,0.35,0.023,0.59,0.742,0.852,0,0.483,0,0,0.576,0,0,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,0,0,0,0.37,0.023,0.5,0.7,0.863,0,0.471,0,0,0.541,0,0,0.961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,0,0.037,0,0.42,0.023,0.39,0.678,0.772,0,0.484,0,0,0.532,0.003,0,0.979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152,0,0.555,0,0.46,0.023,0.3,0.675,0.508,0.065,0.487,0,0.137,0.535,0.408,0.122,0.989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,0.013,0.803,0.379,0.53,0.023,0.3,0.671,0.275,0.483,0.463,0.322,0.558,0.542,0.703,0.612,0.991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,0.174,0.937,0.266,0.65,0.023,0.35,0.652,0.182,0.708,0.351,0.643,0.59,0.554,0.838,0.758,0.996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,0.259,0.999,0.632,0.71,0.023,0.39,0.646,0.236,0.765,0.243,0.618,0.587,0.536,0.882,0.637,0.995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,0.301,1,0.594,0.73,0.023,0.41,0.637,0.271,0.802,0.182,0.57,0.556,0.683,0.968,0.458,0.973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157,0.327,0.976,0.413,0.74,0.023,0.39,0.634,0.374,0.876,0.145,0.371,0.573,0.749,0.926,0.609,0.906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,0.37,0.94,0.352,0.78,0.023,0.36,0.648,0.475,0.865,0.128,0.584,0.569,0.791,0.929,0.739,0.817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,0.399,0.85,0.635,0.81,0.023,0.35,0.653,0.516,0.819,0.138,0.625,0.564,0.775,0.832,0.585,0.719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,0.396,0.569,0.571,0.84,0.023,0.37,0.654,0.537,0.636,0.167,0.512,0.512,0.753,0.569,0.434,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,0.336,0.114,0.107,0.89,0.023,0.42,0.653,0.543,0.249,0.27,0.048,0.107,0.682,0.185,0.089,0.515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,0.05,0,0,0.99,0.023,0.5,0.657,0.566,0,0.345,0,0,0.593,0,0,0.443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,0,0,0,1,0.023,0.58,0.682,0.628,0,0.456,0,0,0.603,0,0,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164,0,0,0,1,0.023,0.61,0.685,0.713,0,0.51,0,0,0.589,0,0,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165,0,0,0,1,0.023,0.58,0.69,0.8,0,0.529,0,0,0.579,0,0,0.403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166,0,0,0,1,0.023,0.5,0.685,0.883,0,0.564,0,0,0.565,0,0,0.399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,0,0,0,1,0.023,0.43,0.682,0.943,0,0.557,0,0,0.558,0,0,0.39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,0,0,0,1,0.023,0.41,0.67,0.939,0,0.556,0,0,0.575,0,0,0.391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,0,0,0,1,0.023,0.45,0.679,0.919,0,0.564,0,0,0.651,0,0,0.397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,0,0,0,1,0.023,0.57,0.622,0.899,0,0.575,0,0,0.718,0,0,0.393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171,0,0,0,1,0.023,0.79,0.517,0.874,0,0.578,0,0,0.728,0,0,0.418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172,0,0,0,0.63,0.023,1,0.45,0.863,0,0.582,0,0,0.723,0,0,0.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173,0,0,0,0.38,0.023,1,0.376,0.865,0,0.576,0,0,0.73,0,0,0.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174,0,0,0,0.7,0.023,1,0.329,0.86,0,0.564,0,0,0.75,0,0,0.465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175,0,0.036,0,1,0.023,1,0.296,0.814,0,0.556,0,0,0.786,0.003,0,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,0,0.543,0,1,0.023,1,0.276,0.796,0.088,0.555,0,0.13,0.796,0.392,0,0.455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,0.013,0.784,0.134,0.82,0.023,1,0.212,0.763,0.512,0.544,0.115,0.496,0.79,0.647,0,0.534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,0.174,0.925,0.152,0.61,0.023,1,0.157,0.725,0.721,0.515,0.286,0.549,0.793,0.852,0.008,0.639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179,0.259,0.98,0.265,0.54,0.023,1,0.109,0.699,0.791,0.467,0.624,0.567,0.784,0.913,0.036,0.722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180,0.301,0.996,0.603,0.52,0.023,1,0.076,0.659,0.824,0.423,0.577,0.537,0.782,0.964,0.115,0.739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181,0.327,0.967,0.591,0.57,0.023,1,0.065,0.621,0.861,0.39,0.563,0.555,0.79,0.968,0.218,0.711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,0.37,0.939,0.624,0.71,0.023,1,0.068,0.582,0.835,0.368,0.438,0.58,0.789,0.952,0.268,0.699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183,0.399,0.846,0.413,0.84,0.023,1,0.1,0.533,0.8,0.356,0.52,0.566,0.792,0.87,0.186,0.742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184,0.396,0.59,0.304,0.93,0.023,1,0.175,0.384,0.629,0.393,0.509,0.479,0.786,0.629,0.02,0.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185,0.336,0.138,0.085,1,0.023,1,0.273,0.169,0.251,0.431,0.103,0.091,0.821,0.217,0,0.767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186,0.05,0,0,1,0.023,1,0.332,0.078,0,0.447,0,0,0.808,0,0,0.767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187,0,0,0,1,0.023,1,0.373,0.084,0,0.444,0,0,0.811,0,0,0.795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188,0,0,0,1,0.023,1,0.417,0.102,0,0.447,0,0,0.809,0,0,0.793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189,0,0,0,1,0.023,1,0.449,0.145,0,0.429,0,0,0.793,0,0,0.708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190,0,0,0,1,0.023,1,0.471,0.181,0,0.432,0,0,0.761,0,0,0.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,0,0,0,1,0.023,1,0.51,0.27,0,0.456,0,0,0.739,0,0,0.494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192,0,0,0,1,0.023,1,0.546,0.24,0,0.457,0,0,0.725,0,0,0.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193,0,0,0,1,0.023,1,0.565,0.109,0,0.451,0,0,0.71,0,0,0.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194,0,0,0,1,0.023,1,0.567,0.082,0,0.431,0,0,0.684,0,0,0.454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195,0,0,0,1,0.023,1,0.558,0.092,0,0.415,0,0,0.656,0,0,0.528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196,0,0,0,1,0.023,1,0.556,0.081,0,0.39,0,0,0.624,0,0,0.597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197,0,0,0,1,0.023,1,0.552,0.085,0,0.356,0,0,0.587,0,0,0.607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198,0,0,0,1,0.023,1,0.57,0.087,0,0.318,0,0,0.56,0,0,0.603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199,0,0.034,0,1,0.023,1,0.588,0.089,0,0.283,0,0,0.521,0.002,0,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,0,0.518,0,1,0.023,1,0.595,0.11,0.087,0.248,0,0.115,0.472,0.341,0.008,0.718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,0.013,0.743,0.367,1,0.023,1,0.6,0.112,0.513,0.226,0.318,0.46,0.364,0.643,0.55,0.736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202,0.174,0.833,0.651,1,0.023,1,0.607,0.096,0.73,0.143,0.642,0.501,0.211,0.782,0.655,0.764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203,0.259,0.878,0.652,0.96,0.023,1,0.622,0.09,0.821,0.07,0.637,0.546,0.123,0.873,0.723,0.819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204,0.301,0.947,0.614,0.69,0.023,0.87,0.654,0.11,0.816,0.044,0.59,0.538,0.073,0.938,0.742,0.857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205,0.327,0.918,0.598,1,0.023,0.61,0.734,0.145,0.854,0.033,0.574,0.572,0.04,0.961,0.715,0.859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206,0.37,0.905,0.639,1,0.023,0.56,0.802,0.171,0.801,0.041,0.619,0.566,0.012,0.917,0.733,0.823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207,0.399,0.821,0.671,1,0.023,0.64,0.79,0.188,0.732,0.057,0.661,0.501,0.001,0.841,0.625,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
