Sum Range ID,Index 1,MODEL_YEARS,Multiplier
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_179_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_180,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_180_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_25,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_25_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_26,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_26_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_29,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_29_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_31,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_31_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_35,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_35_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_38,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_38_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_41,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_41_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_44,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_44_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_5,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_5_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_51,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_51_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_57,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_57_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_68,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_68_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_70,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_70_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_73,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_73_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_76,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_76_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_80,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_80_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_82,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_82_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_83,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_83_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_84,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_84_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_85,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_85_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_92,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_92_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_94,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_94_Generic,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_96,2035,1.0
Northern_California_Li_Battery_8hr_MinBuild,Northern_California_Li_Battery_8hr_96_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_100,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_100_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_112,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_112_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_113,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_113_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_114,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_114_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_116,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_116_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_121,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_121_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_122,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_122_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_126,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_126_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_127,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_127_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_130,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_130_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_132,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_132_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_135,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_135_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_138,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_138_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_141,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_141_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_144,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_144_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_149,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_149_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_150,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_150_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_155,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_155_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_157,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_157_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_158,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_158_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_159,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_159_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_166,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_166_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_172,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_172_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_178,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_178_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_179,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_179_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_180,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_180_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_25,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_25_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_26,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_26_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_29,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_29_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_31,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_31_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_35,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_35_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_38,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_38_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_41,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_41_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_44,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_44_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_5,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_5_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_51,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_51_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_57,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_57_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_68,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_68_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_70,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_70_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_73,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_73_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_76,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_76_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_80,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_80_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_82,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_82_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_83,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_83_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_84,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_84_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_85,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_85_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_92,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_92_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_94,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_94_Generic,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_96,2035,1.0
Northern_California_Solar_MinBuild,Northern_California_Solar_96_Generic,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_159,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_159_Generic,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_26,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_26_Generic,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_35,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_35_Generic,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_5,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_5_Generic,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_76,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_76_Generic,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_83,2035,1.0
Northern_California_Wind_MinBuild,Northern_California_Wind_83_Generic,2035,1.0
Pacific_Northwest_Geothermal_MinBuild,Pacific_Northwest_Geothermal_5,2035,1.0
Pacific_Northwest_Geothermal_MinBuild,Pacific_Northwest_Geothermal_5_Generic,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_129,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_129_Generic,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_59,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_59_Generic,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_60,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_60_Generic,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_9,2035,1.0
Riverside_Li_Battery_4hr_MinBuild,Riverside_Li_Battery_4hr_9_Generic,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_129,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_129_Generic,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_59,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_59_Generic,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_60,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_60_Generic,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_9,2035,1.0
Riverside_Li_Battery_8hr_MinBuild,Riverside_Li_Battery_8hr_9_Generic,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_129,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_129_Generic,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_59,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_59_Generic,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_60,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_60_Generic,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_9,2035,1.0
Riverside_Solar_MinBuild,Riverside_Solar_9_Generic,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_122,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_122_Generic,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_126,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_126_Generic,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_85,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_85_Generic,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_94,2035,1.0
Solano_Wind_MinBuild,Solano_Wind_94_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_15,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_15_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_16,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_16_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_19,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_19_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_2,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_2_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_40,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_40_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_42,2035,1.0
Southern_NV_Eldorado_Li_Battery_4hr_MinBuild,Southern_NV_Eldorado_Li_Battery_4hr_42_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_15,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_15_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_16,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_16_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_19,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_19_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_2,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_2_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_40,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_40_Generic,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_42,2035,1.0
Southern_NV_Eldorado_Li_Battery_8hr_MinBuild,Southern_NV_Eldorado_Li_Battery_8hr_42_Generic,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_15,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_15_Generic,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_16,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_16_Generic,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_19,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_19_Generic,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_2,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_2_Generic,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_40,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_40_Generic,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_42,2035,1.0
Southern_NV_Eldorado_Solar_MinBuild,Southern_NV_Eldorado_Solar_42_Generic,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_15,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_15_Generic,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_16,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_16_Generic,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_2,2035,1.0
Southern_NV_Eldorado_Wind_MinBuild,Southern_NV_Eldorado_Wind_2_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_102,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_102_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_109,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_109_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_111,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_111_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_117,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_117_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_118,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_118_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_12,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_12_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_124,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_124_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_136,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_136_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_139,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_139_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_140,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_140_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_145,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_145_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_147,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_147_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_148,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_148_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_151,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_151_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_152,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_152_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_154,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_154_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_160,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_160_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_161,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_161_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_162,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_162_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_163,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_163_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_164,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_164_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_165,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_165_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_168,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_168_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_169,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_169_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_17,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_17_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_170,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_170_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_173,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_173_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_174,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_174_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_175,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_175_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_176,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_176_Generic,2035,1.0
Southern_PGAE_Li_Battery_4hr_MinBuild,Southern_PGAE_Li_Battery_4hr_177,2035,1.0
